Hole_ID,Depth_From,Depth_To,Mg_ppm,Al_ppm,Si_ppm,P_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Pb_ppm,LE_ppm
MSDP01,582.0,583.0,14727.79,68477.87,360490.4,1027.03,45528.04,10531.68,5595.95,146.79,244.84,885.23,42428.62,17.5,13.53,839.56,189.18,89.38,50.86,390.98,35.51,20.79,9.58,448095.13
MSDP01,583.0,584.5,14349.81,71614.9,368543.8,1132.86,46677.92,9832.04,5617.05,181.8,173.14,814.96,33295.11,6.6291560097091695,12.19,446.36,190.31,84.33,50.44,399.81,35.08,11.63,9.25,446417.07
MSDP01,584.5,585.0,18294.4,69695.02,357526.84,1080.34,44881.67,10437.6,5873.63,166.7,210.71,892.92,42980.08,16.33,4.6904263396742,704.63,184.69,85.3,49.82,396.77,36.98,19.24,9.67,446327.28
MSDP01,585.0,586.5,20167.08,70877.94,364025.11,1044.64,45561.48,9507.5,5710.31,196.81,168.32,851.01,38446.9,16.31,4.619034614014111,1158.16,181.93,82.28,49.42,386.97,32.97,15.34,11.25,441365.49
MSDP01,586.5,587.5,15563.28,71014.04,358280.11,978.12,45001.96,9402.12,5572.14,158.21,169.07,773.56,35075.03,15.2,4.48259993578801,447.14,184.24,79.86,51.13,390.3,36.38,10.78,8.89,456679.61
MSDP01,587.5,588.0,17196.49,72274.76,365575.0,957.52,46237.28,9612.19,5568.53,165.21,163.75,807.83,35154.53,11.9,4.06225004353784,310.27,188.33,78.72,51.66,388.64,34.91,10.86,8.37,445082.0
MSDP01,588.0,588.5,19469.87,72738.54,367880.18,981.87,46354.76,9581.91,5522.44,170.72,168.68,771.23,33958.22,11.53,3.7992356808663796,260.3,189.21,76.83,51.68,402.55,33.87,11.17,8.82,441254.08
MSDP01,588.5,590.5,16192.44,69708.08,355527.38,890.81,44728.55,10007.14,5486.37,169.98,129.83,808.01,32117.15,13.35,4.4106458486384,474.69,184.29,78.71,52.17,404.39,36.42,10.03,9.4,462859.2
MSDP01,590.5,591.8,22302.09,73714.73,361375.74,999.17,46221.47,10394.65,6017.51,173.02,161.92,898.25,37188.02,19.31,4.570761951892691,605.2,189.16,78.97,52.92,403.74,36.8,11.63,10.56,439029.07
MSDP01,591.8,592.67,19739.54,73198.51,361536.37,983.79,46331.53,10266.6,5796.07,182.07,156.56,904.36,38334.56,14.9,4.42702143186287,569.86,189.55,76.73,52.67,403.97,35.42,11.3,12.8,441105.25
MSDP01,592.67,593.98,14997.75,72669.47,363759.01,888.94,46548.38,9588.11,5721.96,165.07,124.47,825.63,33833.94,17.37,4.561647674015259,424.13,190.0,77.19,52.88,410.54,37.11,9.69,8.49,449539.17
MSDP01,593.98,595.3,12661.46,71930.2,364959.09,964.68,46066.59,9890.88,5458.71,173.28,107.38,823.39,30968.82,14.74,4.337531524310379,336.73,189.08,72.08,54.6,410.62,35.55,6.41,7.82,454774.32
MSDP01,595.3,596.8,14603.52,71966.86,363876.45,947.12,47441.64,9204.77,5222.95,159.89,98.45,784.19,28928.53,10.08,3.9614380661649595,305.22,191.6,73.46,50.26,393.19,35.26,7.66,8.67,455598.8
MSDP01,596.8,597.3,16135.36,71592.39,361931.65,966.22,46860.87,9461.27,5249.81,165.94,80.92,760.69,28570.49,13.73,4.09496718388468,263.87,189.25,72.59,50.97,384.64,34.03,6.06,6.27,457101.81
MSDP01,597.3,597.8,16000.69,69650.75,353375.18,953.67,46161.34,8943.41,5559.62,164.01,124.89,805.44,30892.99,11.38,4.2491938081994505,506.04,190.99,74.51,51.72,412.46,35.58,8.7,8.55,465976.75
MSDP01,597.8,598.89,14014.0,69082.15,350959.8,942.6,45994.58,9403.43,5921.82,160.49,156.5,839.91,33549.37,13.21,4.53403624135923,501.24,191.85,74.56,52.8,423.0,37.67,10.58,9.13,467547.05
MSDP01,598.89,600.34,14297.79,70357.96,352297.38,901.86,46607.16,9163.26,5491.17,161.23,130.48,829.43,31116.32,11.67,4.22893879346882,349.25,196.5,81.39,51.94,424.47,36.88,8.35,8.65,467379.57
MSDP01,600.34,601.79,13401.06,70083.66,358868.31,870.37,46626.97,9485.88,5325.42,155.48,85.48,804.66,30609.35,6.21945976670375,4.28559688850258,431.98,191.22,75.16,51.87,413.77,35.25,7.09,8.79,462360.91
MSDP01,601.8,602.8,11120.81,69849.15,366298.64,928.63,46517.65,9759.93,5089.07,146.78,110.97,792.48,28874.57,12.65,4.24276848315196,274.09,192.14,76.31,52.81,428.4,35.3,8.68,9.33,459326.94
MSDP01,602.8,603.3,14097.23,71144.27,367058.17,885.76,46274.68,10706.66,4994.89,166.36,90.13,842.37,28487.96,8.95,3.74590868704212,264.33,191.64,82.03,51.89,415.0,33.02,8.66,7.06,454099.52
MSDP01,603.3,603.8,14469.76,67216.53,354105.64,840.13,44781.49,10584.82,5097.27,165.51,131.28,855.2,31547.29,12.39,4.46348429312227,568.0,189.03,86.72,52.78,410.31,34.49,13.15,7.74,468727.48
MSDP01,603.8,605.08,18843.95,66475.06,359276.38,952.09,41987.82,11472.23,4984.67,169.74,116.17,875.01,30543.78,9.91,3.9130217616543996,324.5,177.84,89.1,50.81,405.28,33.3,10.42,8.86,463100.36
MSDP01,605.08,606.37,18738.43,68455.0,369720.87,963.94,41970.74,12529.52,4905.0,168.92,93.7,897.87,28460.8,6.443575366802059,4.01193843678274,377.44,175.34,92.81,52.36,430.56,32.57,6.64,7.83,451818.71
MSDP01,606.37,606.8,14625.84,64937.96,356124.69,875.74,40394.65,11620.0,5061.98,141.69,88.14,887.97,27921.61,10.9,4.1347860609914395,250.19,175.11,88.69,53.44,445.71,34.73,7.6,9.65,476150.87
MSDP01,606.8,607.8,15124.0,67539.06,372880.7,952.23,41495.66,10525.61,5128.59,128.45,78.84,836.74,27940.38,8.89,3.81232013449534,198.57,174.66,82.88,52.55,449.1,38.2,7.84,11.74,456260.38
MSDP01,607.8,608.8,14000.5,65811.51,365770.81,1033.61,41162.67,10454.87,5537.03,130.68,94.25,839.6,28808.53,8.85,3.89352374469444,175.5,177.7,83.26,53.21,452.24,38.12,8.78,9.71,465240.95
MSDP01,608.8,609.8,16577.24,68634.53,364358.29,930.18,41217.89,11631.82,5497.15,154.0,80.2,922.28,32081.26,16.49,4.66962736710724,653.45,173.91,87.43,53.98,433.89,37.21,8.72,9.13,456330.1
MSDP01,609.8,610.8,21794.07,70303.8,335846.62,1024.98,39695.59,12304.38,6402.2,148.18,163.2,1013.2,45026.48,15.69,21.13,976.07,165.79,86.21,52.19,395.76,36.74,11.74,14.88,464414.15
MSDP01,610.8,611.8,16873.07,67043.01,339314.07,959.59,40567.94,11997.18,6239.56,185.49,126.52,1089.74,39927.96,6.51641346504146,11.66,823.23,174.64,89.86,54.62,424.95,42.53,17.71,11.53,473921.2
MSDP01,611.8,612.8,17704.71,66964.74,365737.43,895.43,42699.38,12781.04,5642.07,164.17,111.49,1047.1,32467.29,6.48542884117475,4.38674657475072,282.47,175.59,81.32,55.1,422.43,40.53,8.16,10.11,452607.1
MSDP01,612.8,613.8,16002.11,67109.17,369069.2,972.9,43704.16,11866.4,5385.93,150.0,76.42,898.46,30456.36,6.21290976811592,4.10676080645097,265.0,176.75,84.51,51.13,422.93,36.94,8.84,9.39,453160.55
MSDP01,613.8,614.8,14114.66,65485.61,359128.17,911.75,43349.43,11462.57,5210.77,151.25,106.43,894.78,30482.11,6.36311106808936,4.338414543419431,264.8,179.79,86.13,52.58,412.77,35.59,9.99,9.16,467554.79
MSDP01,614.8,616.0,16295.69,69226.25,369925.36,938.46,42608.77,11191.75,4995.26,160.32,104.56,861.74,29097.75,11.83,4.04896545311598,390.54,173.56,85.59,49.59,393.85,33.61,7.2,8.27,453350.12
MSDP01,616.0,617.4,13675.46,61671.23,340748.52,850.21,39556.26,11275.71,4686.6,145.68,80.93,853.71,26861.67,6.2356567817899595,4.54704403496964,483.36,169.38,77.29,47.55,361.46,31.56,8.05,8.67,498304.11
MSDP01,617.4,618.1,15249.33,68965.06,368868.98,963.74,42470.61,12009.01,5480.56,145.74,148.39,916.46,35510.54,6.520639835842591,4.6536347487146905,571.27,173.46,83.25,50.76,378.32,33.79,13.17,11.0,447868.07
MSDP01,618.1,618.8,19356.42,68288.32,371751.28,921.8,41219.81,11182.19,4998.22,157.58,144.89,926.78,34095.66,12.99,4.2812207375461,524.81,172.97,80.55,49.87,367.61,32.79,11.26,9.28,445607.52
MSDP01,618.8,620.3,14385.7,60347.81,346254.3,858.2,37807.32,10637.37,4636.36,132.23,78.37,842.38,25440.04,6.179470807900209,4.2683508498219505,305.39,156.29,67.63,46.11,361.69,31.82,7.6,6.75,497521.45
MSDP01,620.3,621.8,14076.34,59505.32,343971.66,837.34,39311.22,9935.69,4651.28,123.93,63.95,793.79,22727.79,5.98018522049584,4.06770402159343,180.68,163.63,61.5,48.16,387.2,33.51,7.4,8.76,503035.91
MSDP01,621.8,622.8,15248.68,66526.68,375001.52,976.84,43195.7,10792.48,4975.08,158.54,70.62,841.97,26792.96,6.099334618234151,3.9633603334632403,376.65,177.42,70.44,53.19,423.82,35.73,8.37,7.77,454167.33
MSDP01,622.8,623.13,13520.19,65632.58,368317.97,849.02,40708.0,10608.44,4813.81,131.61,80.81,822.16,26813.94,9.25,4.2577656105804,990.81,168.37,77.93,52.53,419.97,33.52,4.9,8.07,465837.44
MSDP01,623.13,624.13,13307.79,63232.45,343439.96,870.6,40068.97,11042.12,5056.19,148.8,81.31,904.75,30863.89,6.161125885343901,4.56735332936707,558.77,166.52,78.37,50.88,388.12,34.38,9.79,8.46,489607.98
MSDP01,624.13,624.8,14971.88,65912.4,361452.91,852.91,42181.51,13412.41,5068.79,153.78,90.9,1015.76,29693.91,6.297428393539901,4.24819502336897,296.97,180.24,84.92,53.72,436.88,37.22,8.77,8.83,463994.6
MSDP01,624.8,625.8,13053.03,63385.56,348495.82,763.0,40026.85,12304.72,4866.46,135.5,75.76,905.32,26342.64,6.18257401171634,4.23015456323916,220.26,167.02,83.33,51.19,403.2,33.37,5.59,9.01,488592.44
MSDP01,625.8,626.8,16752.46,64150.06,354077.71,776.3,39839.91,12507.7,4622.83,124.39,83.0,935.56,26107.83,6.29095423561676,4.0584152434561,225.97,171.12,84.96,49.98,440.33,34.95,7.09,8.56,478925.34
MSDP01,626.8,627.8,19132.3,64957.48,363501.85,845.29,41132.36,11840.15,4895.03,145.67,59.44,874.26,27857.64,6.0910246502975705,3.82428141363411,215.21,177.54,86.81,53.9,455.5,35.88,8.92,6.76,463630.23
MSDP01,627.8,628.8,14761.52,61413.87,351292.31,852.25,38104.15,11689.37,4786.91,121.06,62.85,804.87,24027.78,6.1417127158614,4.2500383836951,330.48,162.6,79.23,50.1,417.26,33.22,4.91,11.63,490914.97
MSDP01,628.8,629.8,14768.65,61485.93,350656.0,884.31,38605.93,12144.65,5006.81,151.12,91.03,865.12,27414.04,6.334825946795571,4.41920585271274,421.71,162.5,79.77,52.75,416.96,35.19,7.95,7.89,486662.29
MSDP01,629.8,630.8,15720.45,65188.74,373401.25,980.94,40649.94,14154.4,5566.08,125.3,122.23,1063.73,29024.89,10.1,4.13116805416626,328.32,171.01,79.73,54.8,442.21,38.51,9.21,10.93,452758.67
MSDP01,630.8,631.8,15901.96,65585.44,371399.33,992.08,41376.8,12934.49,5508.47,147.92,80.86,949.02,27207.95,16.78,4.342684705879299,250.77,176.87,79.46,52.61,451.37,35.57,7.36,8.68,456750.98
MSDP01,631.8,632.8,13982.54,66672.86,372565.19,922.62,41503.85,12646.43,5278.55,154.32,99.14,926.58,25915.79,11.0,3.86915725595001,259.94,176.51,79.5,54.24,457.7,35.71,5.56,6.97,458159.14
MSDP01,632.8,633.8,13267.68,66844.75,376608.72,961.49,42007.93,12855.58,5345.38,140.67,94.65,924.05,25788.08,9.78,3.92002633073928,256.92,177.04,85.42,55.53,454.61,35.81,6.82,10.25,453988.86
MSDP01,633.8,635.13,16050.64,67192.33,371086.17,901.75,41657.17,12879.12,5628.95,164.54,118.45,1035.03,34233.97,10.11,4.4199578611840495,828.22,167.76,82.53,52.07,414.83,37.51,11.98,11.62,447339.07
MSDP01,635.13,636.46,15290.03,67442.0,372884.51,856.8,41840.27,12308.92,5413.05,164.43,122.02,918.0,29690.21,10.2,3.89629298723021,230.08,175.88,83.11,52.97,426.74,36.74,6.76,9.28,451948.4
MSDP01,636.46,637.79,13887.34,66605.98,368859.47,808.31,40417.04,13640.7,5123.89,147.55,127.49,994.44,25575.76,12.24,4.05743995032571,194.51,177.8,82.03,53.86,422.73,35.09,5.63,10.59,462730.4
MSDP01,637.8,639.3,16209.4,65921.68,373011.69,897.09,40421.1,16195.77,5074.93,138.75,113.19,1085.34,26454.61,10.87,3.8883657156404,186.41,174.74,78.33,54.72,422.65,34.73,3.95,14.52,453400.76
MSDP01,639.3,639.8,13467.96,64467.35,364895.32,884.16,40317.39,15022.08,5254.82,148.87,116.32,1039.26,27959.16,16.52,4.791703578534361,604.78,174.8,78.4,54.08,418.95,38.68,7.39,11.77,464925.09
MSDP01,639.8,640.8,14084.69,63516.61,362568.92,835.61,39884.56,12716.16,4702.06,122.75,98.07,853.23,27639.44,15.09,4.48418653097868,461.48,170.61,75.05,51.0,410.67,32.73,3.79,8.54,471653.22
MSDP01,640.8,641.8,18236.99,68139.7,369966.88,832.5,42140.67,13355.33,5259.76,149.59,139.59,949.49,30514.71,10.2,3.81301028802194,205.56,182.79,80.85,53.71,437.86,37.69,8.02,10.46,449200.66
MSDP01,641.8,642.8,13293.38,67066.25,368125.08,894.21,42521.03,13847.97,5146.29,158.41,130.04,884.67,31623.33,14.15,4.15436338675057,172.66,182.36,81.6,54.67,431.99,36.11,9.3,6.42,455219.3
MSDP01,642.8,643.8,15126.64,69422.51,374189.55,904.05,42731.06,13255.19,5101.69,161.31,83.23,868.0,29784.67,12.77,3.91868129400439,186.28,180.19,81.67,52.41,426.16,35.54,5.12,6.74,447287.3
MSDP01,643.8,644.8,13494.5,68059.16,370887.67,811.26,42613.02,13514.04,5208.31,156.78,88.57,838.63,29461.36,10.72,4.04409685722584,225.61,181.34,85.91,52.55,428.91,35.9,6.04,8.34,453739.79
MSDP01,644.8,645.8,17801.27,70070.12,377659.64,894.94,42531.87,13553.35,5218.07,147.5,114.38,835.1,33352.72,19.99,4.779063127963861,953.35,179.52,81.2,53.11,419.0,37.62,9.44,10.25,435959.56
MSDP01,645.8,647.13,15056.08,60573.65,341631.2,760.7,37435.78,12980.03,4602.9,146.1,96.98,742.77,26640.69,11.08,4.31018119217216,395.13,160.33,73.85,48.28,377.2,32.29,4.08,6.9,498147.25
MSDP01,647.13,648.46,13034.08,64842.77,360341.93,847.36,40734.95,13997.86,5126.27,155.5,93.78,867.64,28366.69,11.06,4.18285319973556,190.71,174.4,79.51,51.91,412.56,37.01,5.98,9.53,470523.8
MSDP01,648.46,649.79,15191.03,66961.88,368827.26,848.22,42148.1,14109.43,5152.36,143.12,87.81,794.91,27856.24,13.45,4.23316590752273,201.96,181.56,79.03,51.88,409.53,37.3,6.31,8.52,456804.5
MSDP01,649.8,650.6,15277.67,66917.69,368619.39,751.47,41939.12,14036.02,5131.85,139.15,59.81,776.31,28305.84,9.69,4.04735831509065,167.04,178.65,79.53,51.57,403.72,38.05,5.19,9.1,456975.0
MSDP01,650.6,651.4,16978.59,68924.89,370138.94,830.35,41445.25,14334.56,5207.15,127.55,74.34,768.4,28052.3,6.301468525082919,4.0055369722929,152.96,178.87,80.16,51.6,402.44,35.9,5.05,8.48,452104.7
MSDP01,651.4,651.8,11956.82,67211.17,364863.33,819.22,41358.61,14893.24,5241.02,152.6,96.16,826.54,30058.15,9.94,4.41132017376082,439.0,182.0,80.52,54.02,407.61,38.2,6.01,9.17,461197.77
MSDP01,651.8,652.8,16483.34,66609.91,365952.75,793.87,40844.67,16235.03,4885.12,132.33,117.38,976.86,27644.97,6.51170762273443,4.67178192797495,870.78,180.65,76.69,50.96,383.96,34.89,7.52,8.04,457625.14
MSDP01,652.8,653.8,14805.92,65937.95,366582.94,782.43,40849.95,15631.2,4973.09,163.64,75.01,932.06,28584.86,11.94,4.46114633698235,338.49,177.07,75.41,49.28,385.51,38.44,7.44,11.38,459497.46
MSDP01,653.8,654.8,14244.13,67146.79,364245.87,767.88,40716.01,13923.98,5058.25,154.57,83.38,851.09,31868.73,8.88,4.19675700044129,335.6,179.65,83.75,50.15,390.24,38.54,6.89,6.78,459740.41
MSDP01,654.8,655.8,14454.87,68223.27,363296.66,810.68,41466.04,12594.49,5088.58,132.51,86.95,675.2,32661.84,9.31,4.14230118203824,223.38,183.17,86.09,49.57,387.15,36.89,5.73,8.79,459423.37
MSDP01,655.8,656.8,12423.45,69043.49,361550.1,778.71,41123.29,12299.14,5072.56,155.69,110.62,645.16,31897.36,8.41,3.94993624878558,195.5,181.42,86.7,49.73,388.92,36.71,6.55,7.0,463854.25
MSDP01,656.8,657.8,16050.21,66582.73,356292.44,681.46,40473.06,12328.83,4966.83,127.93,65.99,617.33,29022.29,8.85,3.95904285161303,155.55,179.31,86.98,47.82,387.39,36.43,5.14,6.11,471786.59
MSDP01,657.8,658.55,14997.94,62144.22,331342.32,696.56,37551.26,13175.42,4648.52,120.76,62.86,761.61,29376.11,6.131929603960661,4.526670529560559,384.19,157.01,78.85,46.17,357.42,32.98,4.81,8.38,503974.37
MSDP01,658.55,659.3,14744.29,64476.64,357377.36,829.94,40313.99,14157.99,5271.34,133.93,106.65,907.19,32422.59,6.37030342936579,4.48908990853316,342.17,168.11,81.11,51.6,409.11,37.29,9.51,7.75,468051.42
MSDP01,659.3,660.8,16035.61,65674.74,353141.78,742.74,39947.56,13601.84,5021.77,156.07,109.12,844.75,31108.44,12.76,4.35346378514463,217.09,172.77,84.96,50.22,400.64,39.49,8.75,9.3,472537.57
MSDP01,660.8,661.22,10943.63,62174.62,334947.55,710.19,38390.01,12845.42,4687.61,112.05,102.31,760.29,29723.58,6.26003162615924,4.54853287782986,194.53,163.68,86.0,46.27,379.78,35.99,8.38,8.1,503594.17
MSDP01,661.22,662.51,14892.84,68492.79,359884.15,781.21,41385.33,12450.84,4879.56,130.75,98.18,743.71,32279.25,6.3571884785573305,4.1084310798687,157.59,180.04,92.46,49.42,408.7,35.7,7.21,6.35,462943.6
MSDP01,662.51,663.8,11369.29,65441.58,349642.95,689.92,40961.37,13091.53,4614.76,109.55,59.55,668.74,26998.91,5.90544324882758,4.00436761477383,125.66,171.32,89.02,47.01,387.92,32.45,4.75,7.3,485378.19
MSDP01,663.8,664.8,13736.35,59986.32,335686.76,748.6,36004.82,13218.79,4655.85,155.48,83.12,669.66,27526.43,12.15,4.64200597731484,400.95,159.61,111.55,44.21,369.06,34.27,5.59,8.57,506274.98
MSDP01,664.8,665.8,15035.8,62003.2,344542.01,782.07,37624.68,14059.76,4933.58,145.68,93.86,762.4,28679.93,6.45815699756986,4.63079363938134,362.66,156.74,102.65,45.03,367.34,33.78,7.09,9.09,490154.24
MSDP01,665.8,666.8,17743.19,66840.24,348221.54,841.13,37382.67,22191.51,6371.22,178.11,85.16,943.24,36612.29,20.91,4.89661175010624,211.4,148.67,158.05,46.92,341.58,35.79,5.29,9.39,461518.11
MSDP01,666.8,668.0,25925.38,68524.46,298628.74,867.92,29663.45,25957.64,7310.74,168.75,128.55,1316.99,60482.73,42.01,5.45367281245589,200.55,105.09,240.79,33.39,221.65,20.87,7.47,8.18,480046.33
MSDP01,668.0,669.2,28955.49,77133.81,317129.33,916.4,30880.21,24770.98,8774.86,170.49,141.53,1317.0,67802.92,45.53,17.12,201.83,110.4,305.31,35.57,219.29,22.23,6.53,10.06,440927.72
MSDP01,669.2,669.8,32501.03,76856.14,331875.83,885.06,32437.34,23641.89,8491.17,195.63,112.77,1252.18,62308.46,46.7,15.57,199.33,119.72,284.26,36.04,240.99,21.46,8.18,8.2,428348.4
MSDP01,669.8,670.89,35063.74,73232.56,290089.97,846.06,26808.03,24724.08,9730.03,207.63,112.44,1108.26,66050.61,39.63,18.61,455.41,96.46,291.99,32.69,180.85,15.16,4.36,7.4,470822.04
MSDP01,670.89,671.98,23301.76,68384.47,301415.7,814.93,28210.72,19888.65,7883.54,174.75,127.51,1013.05,53625.12,31.45,13.52,372.84,105.81,250.35,33.16,217.39,20.31,8.82,9.31,494026.28
MSDP01,671.98,672.8,31502.25,73142.59,296080.83,703.13,22487.9,19274.3,8929.02,146.11,140.74,1001.53,58636.89,31.27,5.24594614387634,246.44,73.58,209.15,32.31,187.33,14.25,7.02,9.03,487089.23
MSDP01,672.8,673.55,33084.34,77891.51,300547.94,712.37,19586.31,18442.95,9205.67,109.89,149.92,927.12,64160.33,29.92,5.3293470968317305,235.62,66.34,229.36,33.09,174.82,18.36,8.2,9.15,474321.86
MSDP01,673.55,674.3,29484.18,74314.87,284913.47,703.74,17482.89,19774.82,7777.09,116.06,117.56,841.96,57418.2,32.13,5.2937428975687695,200.63,63.34,217.79,29.49,170.05,14.26,6.01,7.77,506260.69
MSDP01,674.3,675.8,27383.09,73965.6,290076.29,738.29,17111.53,22234.44,8064.68,132.27,98.5,850.12,57788.17,25.11,13.28,198.9,58.74,221.91,29.68,163.47,15.03,6.51,6.53,500771.88
MSDP01,675.8,676.92,32433.75,78259.42,310156.01,801.23,18049.08,30989.4,8737.44,140.99,79.27,1032.35,65415.75,31.46,50.94,603.15,65.84,195.3,31.55,187.59,16.97,8.14,11.29,452636.08
MSDP01,676.92,678.05,28082.87,70994.4,298315.1,811.0,22707.72,29435.09,7748.76,140.56,148.88,1111.61,62117.04,30.29,43.57,423.05,86.94,185.82,36.49,238.96,24.42,13.1,12.45,477211.58
MSDP01,678.05,678.8,31944.49,74688.4,291187.76,732.3,19675.27,31358.96,7923.83,133.56,126.7,1095.2,61357.98,34.72,43.45,312.39,72.6,198.19,33.88,206.57,16.88,7.58,8.14,478765.83
MSDP01,678.8,679.55,31425.46,80794.49,276151.23,715.88,12738.73,42760.99,8055.9,137.67,118.6,1126.57,65095.36,41.67,39.27,252.61,47.7,214.47,31.17,176.34,13.74,5.7,6.27,479982.81
MSDP01,679.55,681.05,34339.58,78247.16,276326.17,807.52,13281.28,42308.24,7990.05,125.77,133.12,1125.91,65867.72,41.73,44.69,271.91,48.33,217.24,30.83,176.46,14.1,5.6,7.05,478532.34
MSDP01,681.05,681.8,33018.88,77782.69,279391.94,822.38,14093.45,42750.56,7904.54,107.69,119.58,1200.89,66112.59,41.86,50.79,259.44,51.51,221.02,32.83,184.18,15.26,7.9,8.52,475764.26
MSDP01,681.8,682.8,31948.69,81264.93,326557.3,841.35,23531.0,38639.68,8441.88,139.29,142.8,1208.97,67004.14,41.79,34.89,384.75,87.48,213.17,38.24,238.94,22.27,8.51,11.5,419122.46
MSDP01,682.8,683.8,36972.67,84194.94,312218.34,930.5,18264.06,46984.15,9173.39,174.51,127.17,1269.36,72429.83,52.12,19.67,240.64,65.12,254.99,36.35,194.31,18.68,7.47,12.42,416286.12
MSDP01,683.8,684.8,37603.23,85643.92,306244.08,939.14,17039.84,49430.81,9482.7,172.62,102.71,1287.23,73151.43,59.03,22.71,241.63,56.56,263.31,34.55,181.95,14.35,6.0,8.44,417932.66
MSDP01,684.8,686.3,27163.43,74978.84,304240.59,922.6,24391.31,31067.83,7540.46,148.52,126.36,1096.67,61607.87,30.51,15.02,653.21,91.89,194.23,35.9,233.24,22.96,9.81,9.64,465308.99
MSDP01,686.3,687.8,39286.1,86660.07,308992.45,1064.56,18491.75,47958.4,9300.73,162.79,169.32,1419.02,74589.11,49.03,5.21092897579333,303.18,64.16,273.82,35.64,175.86,15.06,4.77,8.16,410901.4
MSDP01,687.8,688.4,35180.33,83788.82,309335.09,1054.67,21750.63,42258.34,8886.2,166.94,139.08,1370.42,69069.82,47.09,5.280545509187821,265.7,76.98,259.41,36.43,201.41,17.95,5.49,10.58,426006.12
MSDP01,688.4,690.8,37076.27,88188.96,296918.6,1152.8,16303.34,51133.79,9487.22,161.09,141.04,1488.85,76455.81,54.16,11.44,562.43,57.35,270.12,33.35,161.34,12.13,3.93,4.6,420234.62
MSDP01,690.8,691.79,43792.46,90784.54,300596.8,1196.67,16141.57,52686.9,9960.54,170.79,146.75,1383.62,77500.83,62.16,5.39860746748036,559.51,55.38,268.39,35.34,157.71,12.73,4.47,7.8,404399.48
MSDP01,691.79,692.78,35022.93,87868.91,305508.35,1160.39,18133.99,48242.67,9385.36,188.77,145.97,1351.25,76550.2,54.35,5.325639119007651,311.84,63.43,259.67,35.05,179.01,14.56,7.13,9.42,415428.36
MSDP01,692.78,694.1,37051.52,85845.96,308028.35,1207.23,21050.17,43280.63,8861.98,149.73,138.8,1262.64,72704.37,47.51,5.384724531689381,453.82,80.56,240.4,40.29,212.03,18.58,6.46,10.86,419229.54
MSDP01,694.1,694.93,32161.04,79448.16,282373.67,1006.68,19837.43,37298.87,7838.71,151.09,104.55,1006.74,64075.0,38.61,5.40769314693879,685.77,71.73,220.09,32.99,174.13,12.24,2.98,7.69,473360.95
MSDP01,694.93,695.76,36157.35,80457.81,286096.02,990.55,20088.73,38491.98,8049.76,159.51,106.86,999.53,64992.75,41.55,5.33971315645908,623.64,68.46,230.28,32.23,171.42,12.26,2.48,8.37,462149.37
MSDP01,695.76,696.59,36871.86,83591.88,298741.94,1099.74,19337.94,35542.59,8714.4,133.06,152.13,990.52,69457.29,43.06,38.93,663.79,63.21,176.57,34.5,174.42,14.03,9.64,15.26,444065.77
MSDP01,696.6,697.66,38292.16,85552.57,304004.93,957.58,21413.55,35726.36,8344.72,155.98,116.35,997.89,67856.28,39.23,70.58,467.24,68.98,176.29,33.41,168.85,15.38,8.22,9.14,435453.81
MSDP01,697.66,699.8,36687.28,82287.22,300263.84,879.74,23330.43,34649.25,7985.14,126.7,106.86,1053.52,66398.23,37.5,89.66,488.21,74.02,153.43,34.67,171.5,12.58,7.89,10.26,445091.06
MSDP01,699.8,700.3,35484.18,81138.24,288852.26,923.05,19468.77,33338.83,7665.92,143.68,117.12,1011.98,60949.33,34.07,61.64,480.71,59.06,163.12,30.49,152.41,11.19,5.22,8.05,469846.07
MSDP01,700.3,701.8,33010.87,80103.32,285912.68,888.38,18161.72,34163.27,8060.49,128.0,114.47,1052.8,62326.25,38.95,45.66,500.01,59.05,186.51,31.94,156.81,12.88,6.64,8.17,474961.55
MSDP01,701.8,702.8,35325.3,84492.87,301484.51,829.46,17320.54,38317.19,8361.66,135.27,179.16,1123.45,65488.96,43.63,63.91,440.38,55.24,300.26,31.22,168.55,13.71,9.5,10.19,445738.49
